Strategy Key,ISIN,Extracted Date from TTS DB,Extracted Date from PDF File,Days since last updated from TTS DB,Days since last updated from PDF File,Update Needed?
45734,LU0987226023,1/10/2023,30/4/2024,308,96,YES
34523,LU0119062650,1/10/2023,30/4/2024,308,96,YES
27751,LU0104030142,1/10/2023,30/4/2024,308,96,YES
17714,LU0117904960,1/10/2023,30/4/2024,308,96,YES
8432,LU0053687074,1/10/2023,30/4/2024,308,96,YES
17724,LU0129952296,1/12/2015,1/8/2013,3169,4021,YES
17725,LU0119067295,1/4/2021,1/4/2021,1221,1221,NO
27755,,Date not found in the paragraph,Date not found in the paragraph,,,
8438,LU0208853514,1/1/2024,30/4/2024,216,96,YES
8440,LU0266512127,1/1/2024,30/4/2024,216,96,YES
34602,LU0089639750,1/10/2023,30/4/2024,308,96,YES
8417,LU0117841782,1/10/2023,30/4/2024,308,96,YES
17746,,1/8/2018,Date not found in the paragraph,2195,,YES
36500,LU0538203521,1/8/2018,1/4/2018,2195,2317,YES
17748,LU0129465034,1/4/2024,30/4/2024,125,96,NO
22579,,1/10/2023,Date not found in the paragraph,308,,YES
8422,LU0117842756,1/4/2018,1/4/2018,2317,2317,NO
25144,LU0117843481,1/10/2023,30/4/2024,308,96,YES
8447,LU0082616367,1/10/2023,30/4/2024,308,96,YES
164299,LU1894109211,1/10/2023,30/4/2024,308,96,YES
48612,LU0945454980,1/1/2024,30/4/2024,216,96,YES
48748,HK0000244340,1/10/2023,30/4/2024,308,96,YES
48750,HK0000244365,1/10/2023,30/4/2024,308,96,YES
48753,HK0000244399,1/10/2023,30/4/2024,308,96,YES
48751,HK0000244373,1/10/2023,30/4/2024,308,96,YES
48749,HK0000244357,1/10/2023,30/4/2024,308,96,YES
48752,HK0000244381,1/10/2023,30/4/2024,308,96,YES
17720,HK0000055654,1/10/2023,30/4/2024,308,96,YES
48754,HK0000244407,1/10/2023,30/4/2024,308,96,YES
58051,HK0000306420,1/10/2023,30/4/2024,308,96,YES
58052,HK0000306412,1/10/2023,30/4/2024,308,96,YES
17729,HK0000055837,1/10/2023,30/4/2024,308,96,YES
17745,HK0000057072,1/4/2019,1/4/2019,1952,1952,NO
8418,MU0129U00005,1/4/2023,30/4/2024,491,96,YES
8419,HK0000055662,1/4/2023,31/7/2024,491,4,YES
45021,LU0893966621,1/10/2023,30/4/2024,308,96,YES
23936,LU0356780857,1/10/2023,30/4/2024,308,96,YES
42605,LU0727847666,1/10/2023,30/4/2024,308,96,YES
21365,,1/11/2018,Date not found in the paragraph,2103,,YES
50513,,1/11/2018,Date not found in the paragraph,2103,,YES
50511,,1/11/2018,Date not found in the paragraph,2103,,YES
17749,HK0000055670,1/4/2024,30/4/2024,125,96,NO
45020,HK0000155504,1/4/2024,30/4/2024,125,96,NO
45838,HK0000155496,1/4/2024,30/4/2024,125,96,NO
17752,HK0000055696,1/4/2019,1/4/2019,1952,1952,NO
8420,HK0000055712,1/4/2023,30/4/2024,491,96,YES
17754,HK0000055720,1/4/2023,31/7/2024,491,4,YES
17755,HK0000055738,1/4/2023,30/4/2024,491,96,YES
719091,HK0000312832,1/4/2023,31/7/2024,491,4,YES
719092,HK0000312840,1/4/2023,31/7/2024,491,4,YES
42986,HK0000122462,1/4/2023,30/4/2024,491,96,YES
45836,HK0000115318,1/4/2023,30/4/2024,491,96,YES
45824,HK0000115326,1/4/2023,30/4/2024,491,96,YES
45857,HK0000192325,1/4/2023,30/4/2024,491,96,YES
23500,HK0000122470,1/4/2023,31/7/2024,491,4,YES
45779,HK0000115300,1/4/2023,30/4/2024,491,96,YES
36413,HK0000084522,1/4/2023,31/7/2024,491,4,YES
45853,HK0000192317,1/4/2023,30/4/2024,491,96,YES
21019,HK0000084514,1/4/2023,30/4/2024,491,96,YES
8421,HK0000055746,1/4/2023,30/4/2024,491,96,YES
17756,HK0000055761,1/4/2023,31/7/2024,491,4,YES
12069,HK0000055779,1/4/2023,31/7/2024,491,4,YES
8425,HK0000055787,1/4/2023,30/4/2024,491,96,YES
40354,IE00B7KXQ091,1/12/2023,31/7/2024,247,4,YES
304973,IE00B775H168,1/12/2023,31/7/2024,247,4,YES
329716,,1/4/2021,Date not found in the paragraph,1221,,YES
329714,,1/4/2021,Date not found in the paragraph,1221,,YES
34470,IE0009514989,1/12/2023,31/7/2024,247,4,YES
36421,IE0031118809,1/12/2023,31/7/2024,247,4,YES
17691,IE0004445015,1/12/2023,1/4/2024,247,125,YES
34472,IE0004445783,1/12/2023,31/7/2024,247,4,YES
36436,IE0031119211,1/12/2023,31/7/2024,247,4,YES
34473,IE0004445676,1/12/2023,31/7/2024,247,4,YES
36455,IE0031119104,1/12/2023,31/7/2024,247,4,YES
34471,IE0009516141,1/12/2023,31/7/2024,247,4,YES
34475,IE0009355771,1/12/2023,31/7/2024,247,4,YES
34474,IE0002122038,1/12/2023,31/7/2024,247,4,YES
36525,IE0031118791,1/10/2021,1/10/2021,1038,1038,NO
27743,,1/10/2021,Date not found in the paragraph,1038,,NO
34481,,1/10/2021,Date not found in the paragraph,1038,,NO
36519,IE0033534995,1/12/2023,31/7/2024,247,4,YES
36469,IE0033534664,1/12/2023,31/7/2024,247,4,YES
36411,IE0033534441,1/12/2023,31/7/2024,247,4,YES
17692,IE0033534557,1/12/2023,1/4/2024,247,125,YES
36456,IE0033534771,1/12/2023,31/7/2024,247,4,YES
36410,IE0002167660,1/12/2023,31/7/2024,247,4,YES
34477,IE0009356076,1/12/2023,31/7/2024,247,4,YES
34476,IE0002167009,1/12/2023,31/7/2024,247,4,YES
36529,IE0031119435,1/12/2023,31/7/2024,247,4,YES
36494,IE0031119328,1/12/2023,31/7/2024,247,4,YES
36547,IE0009531157,1/12/2023,31/7/2024,247,4,YES
34478,IE0009530639,1/12/2023,31/7/2024,247,4,YES
34480,IE0004446757,1/12/2023,31/7/2024,247,4,YES
34479,IE0004446971,1/12/2023,31/7/2024,247,4,YES
8881,IE0004445239,1/12/2023,31/7/2024,247,4,YES
34487,IE0009531827,1/12/2023,31/7/2024,247,4,YES
36408,IE0031118916,1/12/2023,31/7/2024,247,4,YES
34483,IE0031027877,1/4/2021,30/4/2021,1221,1192,NO
36502,IE0031138971,1/4/2021,30/4/2021,1221,1192,NO
34485,IE0004858563,1/12/2023,31/7/2024,247,4,YES
34484,IE0009533641,1/12/2023,31/7/2024,247,4,YES
34486,,1/12/2023,Date not found in the paragraph,247,,YES
36406,IE0031119542,1/12/2023,31/7/2024,247,4,YES
36511,IE0031119658,1/12/2023,31/7/2024,247,4,YES
36434,IE0001262298,1/10/2021,1/10/2021,1038,1038,NO
35162,IE0001257090,1/10/2021,1/10/2021,1038,1038,NO
35163,IE0001256803,1/10/2021,1/10/2021,1038,1038,NO
34489,IE0009354923,1/12/2023,31/7/2024,247,4,YES
8980,LU0229494975,1/4/2023,30/4/2024,491,96,YES
27139,LU0229494629,1/4/2023,30/4/2024,491,96,YES
21612,LU0264605907,1/11/2023,30/4/2024,277,96,YES
36695,LU0572940194,1/11/2023,30/4/2024,277,96,YES
28545,LU0572939261,1/11/2023,30/4/2024,277,96,YES
17399,LU0264606111,1/11/2023,30/4/2024,277,96,YES
8954,LU0209137388,1/11/2023,30/4/2024,277,96,YES
17400,LU0209137206,1/11/2023,30/4/2024,277,96,YES
17403,LU0209158467,1/4/2024,30/4/2024,125,96,NO
23489,LU0572952017,1/4/2024,30/4/2024,125,96,NO
8909,LU0070992663,1/4/2024,30/4/2024,125,96,NO
36696,LU0572952280,1/4/2024,30/4/2024,125,96,NO
17406,LU0209156925,1/11/2023,30/4/2024,277,96,YES
8920,LU0088927925,1/11/2023,30/4/2024,277,96,YES
20651,IE0033637442,1/4/2023,7/6/2024,491,58,YES
117401,IE00BN8TJ790,1/4/2023,7/6/2024,491,58,YES
20874,IE00B556SN66,1/4/2023,7/6/2024,491,58,YES
340817,IE00BK952G57,1/4/2023,7/6/2024,491,58,YES
340821,IE00B7Z25N71,1/4/2023,7/6/2024,491,58,YES
569430,IE00BLSP4015,1/4/2023,7/6/2024,491,58,YES
569425,IE00BNGJH994,1/4/2023,7/6/2024,491,58,YES
569427,IE000IQEE9W5,1/4/2023,7/6/2024,491,58,YES
566727,IE00BN6Q8645,1/4/2023,7/6/2024,491,58,YES
478470,,1/4/2023,Date not found in the paragraph,491,,YES
569423,IE00BNGJHB11,1/4/2023,7/6/2024,491,58,YES
569419,IE000G1ER031,1/4/2023,7/6/2024,491,58,YES
569429,IE000J9WOV28,1/4/2023,7/6/2024,491,58,YES
17818,IE00B19ZBS79,1/1/2013,1/6/2011,4233,4813,YES
45747,IE00BLSP4346,1/4/2023,19/4/2024,491,107,YES
60815,LU1200839881,1/9/2023,1/4/2024,338,125,YES
60811,LU0784395997,1/9/2023,1/4/2024,338,125,YES
60816,LU1257007309,1/9/2023,1/4/2024,338,125,YES
45503,LU0764618053,1/9/2023,1/4/2024,338,125,YES
16785,LU0359201612,1/4/2023,1/4/2024,491,125,YES
13664,LU0359201885,1/4/2023,1/4/2024,491,125,YES
13745,LU0359201455,1/4/2023,1/4/2024,491,125,YES
13773,LU0494093205,1/4/2023,1/4/2024,491,125,YES
13777,LU0093503497,1/4/2023,1/4/2024,491,125,YES
8896,LU0011850392,1/4/2023,1/4/2024,491,125,YES
8938,LU0171273575,1/4/2023,1/4/2024,491,125,YES
30394,LU0200683885,1/4/2023,1/4/2024,491,125,YES
33477,,1/4/2023,Date not found in the paragraph,491,,YES
28465,,1/4/2023,Date not found in the paragraph,491,,YES
93301,LU0200680782,1/4/2023,1/4/2024,491,125,YES
33479,,1/4/2023,Date not found in the paragraph,491,,YES
8328,LU0047713382,1/4/2023,1/4/2024,491,125,YES
13683,LU0359002093,1/4/2023,1/4/2024,491,125,YES
36653,,1/4/2023,Date not found in the paragraph,491,,YES
45768,IE00BN8TJ469,1/4/2023,19/4/2024,491,107,YES
45775,IE00BJVDNX44,1/4/2023,19/4/2024,491,107,YES
45787,IE00BBT3K403,1/4/2023,19/4/2024,491,107,YES
45736,IE00BBT3K734,1/4/2023,19/4/2024,491,107,YES
45751,IE00BLSP4239,1/4/2023,19/4/2024,491,107,YES
36478,IE00B19Z9Q15,1/4/2023,19/4/2024,491,107,YES
36394,IE00B52Q6Q83,1/4/2023,19/4/2024,491,107,YES
45502,IE00BB0QYX57,1/4/2023,19/4/2024,491,107,YES
25043,IE00B19Z9Z06,1/4/2023,19/4/2024,491,107,YES
36398,IE00B4QHBH62,1/4/2023,19/4/2024,491,107,YES
36461,IE00B4QLPV05,1/4/2023,19/4/2024,491,107,YES
25044,IE00B19Z9505,1/4/2023,19/4/2024,491,107,YES
36454,IE00B19Z8X17,1/4/2023,19/4/2024,491,107,YES
17815,IE00B19Z3581,1/4/2023,7/6/2024,491,58,YES
53336,IE00BQJZX192,1/4/2023,28/4/2023,491,464,NO
36431,IE00B5558X31,1/4/2023,28/4/2023,491,464,NO
53337,IE00BQJZWZ67,1/4/2023,28/4/2023,491,464,NO
17810,IE00B19Z5X02,1/4/2023,28/4/2023,491,464,NO
53334,IE00BQJZX085,1/4/2023,28/4/2023,491,464,NO
36542,IE00B5280D97,1/4/2022,30/4/2022,856,827,NO
13772,LU0278470132,1/4/2023,1/4/2024,491,125,YES
33480,,1/4/2023,Date not found in the paragraph,491,,YES
33485,,1/4/2023,Date not found in the paragraph,491,,YES
20460,LU0278470058,1/4/2023,1/4/2024,491,125,YES
33488,LU0172748641,1/4/2022,1/4/2022,856,856,NO
33487,LU0171279184,1/4/2022,1/4/2022,856,856,NO
16792,LU0172396516,1/4/2022,1/4/2024,856,125,YES
16791,LU0050372472,1/4/2022,1/4/2024,856,125,YES
13749,LU0432365988,1/4/2024,1/4/2024,125,125,NO
47620,LU0969580488,1/4/2023,1/4/2024,491,125,YES
8924,LU0093502762,1/4/2023,1/4/2024,491,125,YES
8939,LU0171277485,1/4/2023,1/4/2024,491,125,YES
45648,LU1153584641,1/9/2023,1/4/2024,338,125,YES
47619,LU1220229436,1/9/2023,1/4/2024,338,125,YES
45504,LU1019632923,1/9/2023,1/4/2024,338,125,YES
45643,LU1019636163,1/9/2023,1/4/2024,338,125,YES
45646,LU1051768569,1/9/2023,1/4/2024,338,125,YES
13690,LU0562822386,1/9/2023,1/4/2024,338,125,YES
47621,LU1051770623,1/9/2023,1/4/2024,338,125,YES
27476,LU0011846440,1/4/2023,1/4/2024,491,125,YES
45341,LU1023059733,1/4/2023,1/4/2024,491,125,YES
9970,LU0171280430,1/4/2023,1/4/2022,491,856,YES
13753,LU0526926950,1/4/2023,1/4/2024,491,125,YES
45283,LU0788108743,1/4/2023,1/4/2024,491,125,YES
45709,LU1023060665,1/4/2023,1/4/2024,491,125,YES
45717,LU1023060319,1/4/2023,1/4/2024,491,125,YES
45644,LU1023060079,1/4/2023,1/4/2024,491,125,YES
33491,LU0154234636,1/4/2023,1/4/2024,491,125,YES
33492,LU0171276677,1/4/2023,1/4/2024,491,125,YES
45342,LU1023061044,1/4/2023,1/4/2024,491,125,YES
45344,LU1023061713,1/4/2023,1/4/2024,491,125,YES
45280,LU0738911758,1/4/2023,1/4/2023,492,492,NO
45310,LU0949170699,1/4/2023,1/4/2023,492,492,NO
29618,LU1003077747,1/4/2023,1/4/2023,492,492,NO
9927,LU0170475585,1/8/2023,29/4/2024,370,98,YES
10606,LU0476943708,1/8/2023,29/4/2024,370,98,YES
22264,LU0170477102,1/8/2023,1/4/2024,370,126,YES
15721,LU0029865408,1/4/2023,29/4/2024,492,98,YES
36535,LU0260865828,1/4/2023,29/4/2024,492,98,YES
12192,,1/4/2023,Date not found in the paragraph,492,,YES
17258,LU0078275988,1/4/2019,1/4/2019,1953,1953,NO
36145,LU0128526901,1/4/2023,29/4/2024,492,98,YES
325237,LU1733274390,1/8/2023,29/4/2024,370,98,YES
333376,LU2251237488,1/8/2023,29/4/2024,370,98,YES
333375,LU1733274473,1/8/2023,29/4/2024,370,98,YES
333377,LU2251237306,1/8/2023,29/4/2024,370,98,YES
8511,,Date not found in the paragraph,Date not found in the paragraph,,,
22277,,Date not found in the paragraph,Date not found in the paragraph,,,
36689,,Date not found in the paragraph,Date not found in the paragraph,,,
36688,,Date not found in the paragraph,Date not found in the paragraph,,,
28916,IE00B3CTFQ60,1/12/2017,28/12/2017,2439,2412,NO
33963,IE0003000563,1/12/2017,28/12/2017,2439,2412,NO
33961,IE0002989915,1/12/2017,28/12/2017,2439,2412,NO
42561,IE00B1D7Z989,1/12/2017,28/12/2017,2439,2412,NO
33970,IE0002987190,1/12/2017,28/12/2017,2439,2412,NO
17279,IE0003002502,1/12/2017,28/12/2017,2439,2412,NO
45740,IE00BCQP5742,1/12/2017,28/12/2017,2439,2412,NO
33976,IE0003012535,1/12/2017,28/12/2017,2439,2412,NO
45785,IE00BCQP5635,1/12/2017,28/12/2017,2439,2412,NO
33980,IE0003014572,1/12/2017,28/12/2017,2439,2412,NO
22289,,Date not found in the paragraph,Date not found in the paragraph,,,
22290,,Date not found in the paragraph,Date not found in the paragraph,,,
36692,,Date not found in the paragraph,Date not found in the paragraph,,,
213704,LU1932893552,1/11/2023,1/4/2024,278,126,YES
34018,LU0234570918,1/11/2023,1/4/2024,278,126,YES
45834,,1/2/2019,Date not found in the paragraph,2012,,YES
45752,,1/2/2019,Date not found in the paragraph,2012,,YES
17532,LU0367025755,1/4/2023,29/4/2024,492,98,YES
164917,LU1775975201,1/4/2023,29/4/2024,492,98,YES
34462,LU0267984937,1/4/2023,29/4/2024,492,98,YES
10621,LU0505655562,1/4/2024,29/4/2024,126,98,NO
36492,LU0503254152,1/4/2024,29/4/2024,126,98,NO
17534,LU0048816135,1/4/2023,15/7/2024,492,21,YES
36465,LU0130708901,1/4/2023,15/7/2024,492,21,YES
27723,LU0482497798,1/4/2023,15/7/2024,492,21,YES
27724,LU0267983889,1/4/2023,15/7/2024,492,21,YES
27725,LU0607514717,1/1/2024,29/4/2024,217,98,YES
164332,LU1775972018,1/4/2021,8/4/2021,1222,1215,NO
164347,LU1775973099,1/4/2021,8/4/2021,1222,1215,NO
164338,LU1775972448,1/4/2021,8/4/2021,1222,1215,NO
164340,LU1775972794,1/4/2021,8/4/2021,1222,1215,NO
141401,LU1762222559,1/4/2021,29/4/2022,1222,829,YES
141226,LU1489827839,1/4/2021,29/4/2022,1222,829,YES
141445,LU1775958025,1/4/2023,28/4/2023,492,465,NO
20897,LU0607522496,1/4/2023,29/4/2024,492,98,YES
22391,LU0028119526,1/4/2023,29/4/2024,492,98,YES
36471,LU0130709628,1/4/2023,29/4/2024,492,98,YES
45067,LU1075211273,1/4/2023,29/4/2024,492,98,YES
164921,LU1775965749,1/4/2023,15/7/2024,492,21,YES
141442,LU1775964932,1/4/2023,15/7/2024,492,21,YES
164922,LU1775965319,1/4/2023,15/7/2024,492,21,YES
164924,LU1775964189,1/4/2023,15/7/2024,492,21,YES
164920,LU1775965152,1/4/2023,15/7/2024,492,21,YES
141441,LU1775965582,1/4/2023,15/7/2024,492,21,YES
20457,LU0072462186,1/4/2023,1/4/2024,492,126,YES
13024,LU0171281750,1/4/2023,1/4/2024,492,126,YES
45343,LU1023061473,1/4/2023,1/4/2024,492,126,YES
365836,LU1861215389,1/9/2023,1/4/2024,339,126,YES
205726,LU1861214812,1/9/2023,1/4/2024,339,126,YES
725907,LU2637965430,1/9/2023,1/4/2024,339,126,YES
725909,LU2637965786,1/9/2023,1/4/2024,339,126,YES
27276,LU0072462426,1/9/2023,1/4/2024,339,126,YES
16812,LU0212925753,1/9/2023,1/4/2024,339,126,YES
725920,LU2637965869,1/9/2023,1/4/2024,339,126,YES
27477,,1/9/2023,Date not found in the paragraph,339,,YES
734141,LU2637965604,1/9/2023,1/4/2024,339,126,YES
725923,LU2637965356,1/9/2023,1/4/2024,339,126,YES
36651,LU0468326631,1/9/2023,1/4/2024,339,126,YES
45738,LU0816460074,1/9/2023,1/4/2024,339,126,YES
13758,LU0297942194,1/9/2023,1/4/2024,339,126,YES
45771,LU0816460231,1/9/2023,1/4/2024,339,126,YES
45767,LU0788109550,1/9/2023,1/4/2024,339,126,YES
13697,LU0297942434,1/9/2023,1/4/2024,339,126,YES
45762,LU0803752475,1/9/2023,1/4/2024,339,126,YES
45821,LU0816460157,1/9/2023,1/4/2024,339,126,YES
45733,LU0871639976,1/9/2023,1/4/2024,339,126,YES
45505,LU0788109634,1/9/2023,1/4/2024,339,126,YES
33494,LU0238689623,1/4/2023,1/4/2022,492,857,YES
20459,LU0238689110,1/4/2023,1/4/2024,492,126,YES
52568,LU1116320497,1/4/2024,1/4/2024,126,126,NO
13760,LU0265550359,1/4/2024,1/4/2024,126,126,NO
52569,LU1116320737,1/4/2024,1/4/2024,126,126,NO
52572,LU1116320141,1/4/2024,1/4/2024,126,126,NO
36652,LU0265550946,1/4/2024,1/4/2024,126,126,NO
52571,LU1116319994,1/4/2024,1/4/2024,126,126,NO
52570,LU1116319648,1/4/2024,1/4/2024,126,126,NO
52573,LU1116320901,1/4/2024,1/4/2024,126,126,NO
13762,LU0545039389,1/4/2023,1/4/2023,492,492,NO
9110,,1/2/2019,Date not found in the paragraph,2012,,YES
33996,,1/2/2019,Date not found in the paragraph,2012,,YES
164923,LU1775964346,1/4/2023,15/7/2024,492,21,YES
164919,LU1775963611,1/1/2024,29/4/2024,217,98,YES
164918,LU1775963454,1/1/2024,29/4/2024,217,98,YES
25790,LU0267984853,1/4/2023,29/4/2024,492,98,YES
17553,LU0334858593,1/4/2023,29/4/2024,492,98,YES
39969,LU1075211869,1/4/2023,29/4/2024,492,98,YES
613303,LU2382293830,1/4/2023,29/4/2024,492,98,YES
613305,LU2382293756,1/4/2023,29/4/2024,492,98,YES
36452,LU0130710550,1/4/2023,29/4/2024,492,98,YES
8899,LU0028118809,1/4/2023,29/4/2024,492,98,YES
22392,LU0267985231,1/4/2023,29/4/2024,492,98,YES
45673,LU1097692237,1/4/2023,29/4/2024,492,98,YES
55863,LU0683595895,1/8/2023,1/4/2024,367,123,YES
58694,LU0683595622,1/8/2023,1/4/2024,367,123,YES
42738,LU0633140560,1/8/2023,1/4/2024,367,123,YES
58259,LU0683596430,1/8/2023,1/4/2024,367,123,YES
58697,,1/8/2023,Date not found in the paragraph,367,,YES
58695,LU0683596273,1/8/2023,1/4/2024,367,123,YES
55864,LU0683596356,1/8/2023,1/4/2024,367,123,YES
55866,LU0633140727,1/8/2023,1/4/2024,367,123,YES
42973,LU0633142269,1/8/2023,1/4/2024,367,123,YES
42693,LU0633142186,1/8/2023,1/4/2024,367,123,YES
36596,,1/4/2021,Date not found in the paragraph,1219,,YES
16461,LU0124675678,1/4/2021,1/4/2024,1219,123,YES
25016,LU0232465038,1/4/2021,1/4/2024,1219,123,YES
36595,LU0124681056,1/4/2021,1/4/2024,1219,123,YES
33150,LU0095325956,1/8/2023,1/4/2024,367,123,YES
33151,LU0232529379,1/8/2023,1/4/2024,367,123,YES
36609,LU0074935841,1/8/2023,1/4/2024,367,123,YES
33158,LU0074935502,1/8/2023,1/4/2024,367,123,YES
16478,LU0430678424,1/4/2024,1/4/2024,123,123,NO
16477,LU0430678697,1/4/2024,1/4/2024,123,123,NO
36618,LU0048215999,1/4/2024,1/4/2024,123,123,NO
27298,,1/4/2024,Date not found in the paragraph,123,,NO
36617,LU0252214274,1/4/2024,1/4/2024,123,123,NO
36616,LU0474116539,1/4/2024,1/4/2024,123,123,NO
27299,,1/4/2024,Date not found in the paragraph,123,,NO
16480,LU0251853072,1/4/2024,1/4/2024,123,123,NO
36620,LU0058721035,1/4/2024,1/4/2024,123,123,NO
36619,LU0251853742,1/4/2024,1/12/2019,123,1706,YES
16481,LU0058720904,1/4/2024,1/4/2024,123,123,NO
16483,LU0060230025,1/8/2023,1/4/2024,367,123,YES
16482,LU0252219315,1/8/2023,1/4/2024,367,123,YES
36622,LU0091434083,1/8/2023,1/4/2024,367,123,YES
36621,LU0252215321,1/8/2023,1/4/2021,367,1219,YES
67564,LU1037948541,1/4/2024,1/4/2024,123,123,NO
45892,LU0965509010,1/4/2024,1/4/2024,123,123,NO
45876,LU1037948970,1/4/2024,1/4/2024,123,123,NO
45861,LU1037949275,1/4/2024,1/4/2024,123,123,NO
45869,LU0965508806,1/4/2024,1/4/2024,123,123,NO
45880,LU1037949358,1/4/2024,1/4/2024,123,123,NO
45900,LU0965508988,1/4/2024,1/4/2024,123,123,NO
45908,LU0965509440,1/4/2024,1/4/2024,123,123,NO
45594,LU0861579778,1/4/2024,1/4/2024,123,123,NO
45592,LU0861579265,1/4/2024,1/4/2024,123,123,NO
45932,LU0965509366,1/4/2024,1/4/2024,123,123,NO
67562,LU1037948897,1/4/2024,1/4/2024,123,123,NO
36623,LU0633139398,1/8/2023,1/4/2024,367,123,YES
36625,,1/8/2023,Date not found in the paragraph,367,,YES
36628,LU0633139984,1/8/2023,1/4/2024,367,123,YES
36626,LU0633139711,1/8/2023,1/4/2024,367,123,YES
36624,LU0633139042,1/8/2023,1/4/2024,367,123,YES
36627,LU0633139638,1/8/2023,1/4/2024,367,123,YES
67566,,1/8/2023,Date not found in the paragraph,367,,YES
67565,LU1005416372,1/8/2023,1/4/2024,367,123,YES
67561,LU0800111568,1/8/2023,1/4/2024,367,123,YES
45714,LU0654560951,1/8/2023,1/4/2024,367,123,YES
42796,LU0654559516,1/8/2023,1/4/2024,367,123,YES
42778,LU0654560522,1/8/2023,1/4/2024,367,123,YES
67563,LU1005416026,1/8/2023,1/4/2024,367,123,YES
42931,LU0654560878,1/8/2023,1/4/2024,367,123,YES
16475,LU0069063385,1/8/2023,1/4/2024,367,123,YES
33164,LU0252218267,1/8/2023,1/4/2024,367,123,YES
33156,LU0232552355,1/8/2023,1/4/2024,367,123,YES
45697,LU0232558048,1/8/2023,1/4/2024,367,123,YES
15716,LU0057025933,1/8/2023,1/4/2024,367,123,YES
36603,LU0057026071,1/8/2023,1/4/2024,367,123,YES
36631,LU0085333697,1/8/2023,1/4/2024,367,123,YES
12091,LU0124676726,1/8/2023,1/4/2024,367,123,YES
36632,LU0232464817,1/8/2023,1/4/2024,367,123,YES
33165,LU0232464734,1/8/2023,1/4/2024,367,123,YES
36633,LU0124677880,1/8/2023,1/4/2024,367,123,YES
275958,HK0000532082,1/2/2024,1/2/2024,183,183,NO
275963,HK0000535309,1/2/2024,1/2/2024,183,183,NO
275960,HK0000535291,1/2/2024,1/2/2024,183,183,NO
275959,HK0000535317,1/2/2024,1/2/2024,183,183,NO
275961,HK0000535341,1/2/2024,1/2/2024,183,183,NO
275964,HK0000535325,1/2/2024,1/2/2024,183,183,NO
228742,HK0000532074,1/2/2024,1/2/2024,183,183,NO
12077,LU0231483743,1/10/2023,1/4/2024,306,123,YES
9053,LU0231455378,1/10/2023,1/4/2024,306,123,YES
9238,LU0498180339,1/10/2023,1/4/2024,306,123,YES
8898,LU0011963245,1/10/2023,1/4/2024,306,123,YES
93532,LU0566486402,1/10/2023,1/4/2024,306,123,YES
8313,LU0231459107,1/10/2023,1/4/2024,306,123,YES
360533,LU2037396640,1/10/2023,1/4/2024,306,123,YES
207267,LU1146622755,1/10/2023,1/4/2024,306,123,YES
28466,LU0566480116,1/10/2023,1/4/2024,306,123,YES
320593,LU0566480033,1/10/2023,1/4/2024,306,123,YES
42977,LU0523223757,1/9/2022,1/9/2022,701,701,NO
370671,LU0887340254,1/10/2023,1/4/2024,306,123,YES
16361,LU0094541447,1/10/2023,1/4/2024,306,123,YES
328025,LU1725895616,1/10/2023,1/4/2024,306,123,YES
228973,LU0963865083,1/10/2023,1/4/2024,306,123,YES
329198,LU2237443382,1/10/2023,1/4/2024,306,123,YES
317472,LU2237443622,1/10/2023,1/4/2024,306,123,YES
329200,LU2237443895,1/10/2023,1/4/2024,306,123,YES
329199,LU2237443465,1/10/2023,1/4/2024,306,123,YES
16365,LU0011963674,1/4/2024,1/4/2024,123,123,NO
44291,LU0912262788,1/4/2024,1/4/2024,123,123,NO
214444,LU0887341062,1/4/2024,1/4/2024,123,123,NO
21818,,1/10/2023,Date not found in the paragraph,306,,YES
8934,LU0132414144,1/10/2023,1/4/2024,306,123,YES
16360,LU0119176310,1/10/2023,1/4/2024,306,123,YES
93555,LU0893373133,1/10/2023,1/4/2024,306,123,YES
33116,LU0323164250,1/10/2023,1/4/2024,306,123,YES
36522,,Date not found in the paragraph,Date not found in the paragraph,,,
22701,KYG0081Y3087,1/4/2016,29/4/2016,3045,3017,NO
644797,LU2399975544,1/9/2023,1/4/2024,336,123,YES
333721,LU1794554631,1/9/2023,1/4/2024,336,123,YES
230212,LU1720050803,1/9/2023,1/4/2024,336,123,YES
27315,,Date not found in the paragraph,Date not found in the paragraph,,,
382074,LU2286300806,1/9/2023,1/4/2024,336,123,YES
303988,,1/9/2023,Date not found in the paragraph,336,,YES
33194,,Date not found in the paragraph,Date not found in the paragraph,,,
45826,HK0000211927,1/2/2024,1/2/2024,183,183,NO
45723,HK0000211968,1/2/2022,1/2/2022,913,913,NO
221941,LU1997245177,1/9/2023,1/4/2024,336,123,YES
16533,LU0348825331,1/9/2023,1/4/2024,336,123,YES
36634,LU0561508036,1/9/2023,1/4/2024,336,123,YES
108434,LU1720048815,1/9/2023,1/7/2024,336,32,YES
113607,LU1282650156,1/9/2023,1/7/2024,336,32,YES
108436,LU1720049037,1/9/2023,1/7/2024,336,32,YES
108433,LU1543697327,1/9/2023,1/7/2024,336,32,YES
113814,LU1282649901,1/9/2023,1/7/2024,336,32,YES
116164,LU1282650073,1/9/2023,1/7/2024,336,32,YES
117343,LU1720049110,1/9/2023,1/7/2024,336,32,YES
117516,LU1282650230,1/9/2023,1/7/2024,336,32,YES
117488,LU1282650404,1/9/2023,1/7/2024,336,32,YES
113838,LU1282650313,1/9/2023,1/7/2024,336,32,YES
